"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2431497,53.451961,809639646650962688,52,6,1,0,1,2,7.33333333333333,2.70801280154532,3.66666666666667,1.35400640077266
-2.2432577,53.4708366,-2958332899036804608,377,4,3,3,1,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742
-2.2434637,53.50679,-3290836806082884096,84,0,0,1,0,0.25,0.25,0.5,1,2
-2.273179,53.4384133,2237530767514188544,111,1,0,0,0,0.25,0.25,0.5,1,2
-2.2729887,53.4087515,-5242367923424936960,58,2,9,7,10,7,12.6666666666667,3.55902608401044,1.80952380952381,0.508432297715777
-2.271473,53.4069572,1471869860922582784,10,1,0,0,0,0.25,0.25,0.5,1,2
-2.2714787,53.4078561,7375910396340187136,58,0,1,0,0,0.25,0.25,0.5,1,2
-2.2715131,53.4132491,-3905420946526375424,30,5,8,2,6,5.25,6.25,2.5,1.19047619047619,0.476190476190476
-2.2715991,53.4267318,3268129550046064128,10,0,0,2,0,0.5,1,1,2,2
-2.2716163,53.4294283,9124723498899170304,65,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2716278,53.431226,5268189562357836800,73,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2716335,53.4321248,-1705584502937914624,79,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2716794,53.4393156,-7849151591177890816,100,0,0,0,1,0.25,0.25,0.5,1,2
-2.2716909,53.4411132,405693282628759296,89,0,0,0,1,0.25,0.25,0.5,1,2
-2.2415622,53.4375826,-1843965391292332288,118,0,2,2,0,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2416031,53.4447733,7049483582157618176,106,3,3,2,3,2.75,0.25,0.5,0.0909090909090909,0.181818181818182
-2.2416592,53.4546606,4349522815728765440,199,3,3,5,5,4,1.33333333333333,1.15470053837925,0.333333333333333,0.288675134594813
-2.2416643,53.4555594,8513882191236518912,235,7,4,5,6,5.5,1.66666666666667,1.29099444873581,0.303030303030303,0.23472626340651
-2.2417308,53.4672443,2454071244849789440,103,1,3,1,1,1.5,1,1,0.666666666666667,0.666666666666667
-2.2417359,53.4681432,-283365702423166240,117,2,1,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286
-2.2731271,53.4303237,393611883354116864,52,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1319883,53.5384246,5386009650080641024,140,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.132064,53.562693,-1220541972921331968,27,1,0,0,0,0.25,0.25,0.5,1,2
-2.1320836,53.5689848,-2941859992600273408,28,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1320949,53.5725801,2185564706554189568,59,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2714845,53.4087549,-889258920269656320,29,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2701113,53.4294317,4504623245995872768,55,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2401026,53.4456752,-8714023403261938688,86,1,2,1,0,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2401483,53.4537648,8895825883031953408,132,4,3,2,3,3,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909
-2.2404126,53.5005043,-3047220997713462784,122,0,0,1,0,0.25,0.25,0.5,1,2
-2.2404686,53.5103914,3879705149326537216,216,0,0,0,1,0.25,0.25,0.5,1,2
-2.1305127,53.5492122,-6600624029224843264,113,0,0,1,0,0.25,0.25,0.5,1,2
-2.1306153,53.5824689,344749814115366656,62,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1306181,53.5833677,-194487314520715552,25,1,0,0,0,0.25,0.25,0.5,1,2
-2.2700999,53.427634,1401070090880803584,80,1,1,2,5,2.25,3.58333333333333,1.89296944860009,1.59259259259259,0.841319754933374
-2.2701684,53.4384201,6419950291019455488,80,0,1,0,0,0.25,0.25,0.5,1,2
-2.2686574,53.4375247,852489970134513408,125,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2686744,53.4402212,-1857391977896770816,46,1,0,0,0,0.25,0.25,0.5,1,2
-2.2686857,53.4420189,-7794366501935088640,96,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2684929,53.4114583,2593874500527088128,57,1,0,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2686517,53.4366258,594685530389565184,23,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.1290281,53.5573033,1847161576226585344,49,1,0,0,0,0.25,0.25,0.5,1,2
-2.1290582,53.5671905,891086094035988224,63,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1290637,53.5689881,-7624846090888810496,100,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2385315,53.4339933,-3282217711812909568,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.238597,53.4456782,-3212010203567761920,148,0,2,3,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167
-2.2387181,53.4672504,1169292941080376064,86,0,3,3,1,1.75,2.25,1.5,1.28571428571429,0.857142857142857
-2.2389253,53.5041026,-2875264650875428352,166,0,0,0,1,0.25,0.25,0.5,1,2
-2.2389456,53.5076979,4340508396240931328,185,0,0,2,0,0.5,1,1,2,2
-2.2389506,53.5085968,-6832081993730106368,258,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2670844,53.426742,-1270763340813614336,65,5,6,2,1,3.5,5.66666666666667,2.38047614284762,1.61904761904762,0.680136040813605
-2.26709,53.4276408,262638317323251424,61,2,3,3,3,2.75,0.25,0.5,0.0909090909090909,0.181818181818182
-2.2670957,53.4285397,-7479870971964532736,56,0,0,3,2,1.25,2.25,1.5,1.8,1.2
-2.2671521,53.4375281,6747487253573519360,86,3,1,1,1,1.5,1,1,0.666666666666667,0.666666666666667
-2.2672198,53.4483141,3010919301694557696,128,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.267282,53.4582014,-1502728761494109440,153,0,0,0,1,0.25,0.25,0.5,1,2
-2.2659502,53.4860686,297479932420815616,361,1,0,0,0,0.25,0.25,0.5,1,2
-2.2669886,53.4114616,-8908380653343047680,15,0,1,0,0,0.25,0.25,0.5,1,2
-2.267107,53.4303373,-6826224197300134912,33,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2671126,53.4312362,-7076953693572060160,16,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2671182,53.432135,-6186120769819027456,68,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2671634,53.4393257,8503882050047139840,75,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2672368,53.4510107,8983790272791723008,36,2,0,0,0,0.5,1,1,2,2
-2.1274969,53.5501143,-6685929460958099456,116,0,0,1,0,0.25,0.25,0.5,1,2
-2.2370964,53.4465801,6349954531186874368,123,1,2,1,3,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2371365,53.4537708,3619313924070138368,76,4,2,1,3,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2372469,53.4735452,-4889994922595223552,246,4,5,1,3,3.25,2.91666666666667,1.70782512765993,0.897435897435897,0.525484654664595
-2.2374378,53.5077009,1991226355733198592,134,0,0,1,0,0.25,0.25,0.5,1,2
-2.2642588,53.4564104,-6263564120982870016,105,0,0,1,0,0.25,0.25,0.5,1,2
-2.2642979,53.4627022,-8282859703397573632,115,1,0,0,0,0.25,0.25,0.5,1,2
-2.2355411,53.4375946,-5030328771709158400,95,1,0,0,0,0.25,0.25,0.5,1,2
-2.2356008,53.4483807,366584680841160448,102,0,2,2,0,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2356606,53.4591668,-4202651198427457024,33,0,0,0,1,0.25,0.25,0.5,1,2
-2.23591,53.5041086,189152573116630752,42,0,0,1,0,0.25,0.25,0.5,1,2
-2.2656805,53.4429245,-7439136603993783296,122,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2657198,53.4492163,4001116311846653440,56,0,1,0,0,0.25,0.25,0.5,1,2
-2.1260117,53.5582054,673980480777916160,40,1,0,0,0,0.25,0.25,0.5,1,2
-2.2640356,53.4204568,-734067096086180096,79,2,5,4,2,3.25,2.25,1.5,0.692307692307692,0.461538461538462
-2.2640802,53.4276475,-2070236683353245952,85,2,4,5,6,4.25,2.91666666666667,1.70782512765993,0.686274509803922,0.40184120650822
-2.2340803,53.4456872,-230882207449581856,75,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2341298,53.4546756,7756079693690299392,178,3,2,1,4,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2341347,53.4555744,7198362158179964928,183,1,2,4,3,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2625752,53.4276508,-8455148509738801152,56,1,5,5,4,3.75,3.58333333333333,1.89296944860009,0.955555555555556,0.504791852960024
-2.262614,53.4339427,1292107267836902144,27,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2626196,53.4348416,2049471060515425024,77,1,3,2,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2626917,53.4465265,-947960039344472320,67,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2627084,53.449223,-163503776160216352,98,0,0,2,0,0.5,1,1,2,2
-2.1244334,53.5348374,975950513114663680,189,0,1,0,0,0.25,0.25,0.5,1,2
-2.1245444,53.5725882,180929776310501088,62,0,0,0,1,0.25,0.25,0.5,1,2
-2.2341446,53.4573721,2693666429859096064,258,2,5,4,3,3.5,1.66666666666667,1.29099444873581,0.476190476190476,0.368855556781659
-2.2342982,53.4852361,-6631391420396126208,51,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2343875,53.5014151,-1603886529204500736,91,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2344818,53.5184929,1207061447826303744,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.2625586,53.4249543,-2149074623858105600,66,1,6,7,4,4.5,7,2.64575131106459,1.55555555555556,0.587944735792131
-2.2610593,53.4258565,-8853278274653270016,69,3,7,5,1,4,6.66666666666667,2.58198889747161,1.66666666666667,0.645497224367903
-2.261142,53.4393391,-1699115452075979008,78,1,0,3,2,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.261153,53.4411368,-2304959129149361408,88,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2611585,53.4420356,940649550693623552,78,0,3,1,2,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2612137,53.451024,3902314102044867072,111,2,1,1,1,1.25,0.25,0.5,0.2,0.4
-2.2612192,53.4519228,3765792044417202688,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.2612689,53.4600124,3465488899616844288,133,0,2,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2613021,53.4654054,-2902947846878166528,241,1,0,0,0,0.25,0.25,0.5,1,2
-2.2325452,53.4402971,1984879148321261312,114,1,0,0,0,0.25,0.25,0.5,1,2
-2.2325649,53.4438924,-889797847930866944,74,0,1,0,0,0.25,0.25,0.5,1,2
-2.2325747,53.4456901,6450965600576146432,87,0,0,0,1,0.25,0.25,0.5,1,2
-2.2325993,53.4501843,-6423252059148564480,211,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2326288,53.4555774,-1088112823946221824,234,2,2,5,1,2.5,3,1.73205080756888,1.2,0.692820323027551
-2.2327124,53.4708576,-2653063054882585088,29,3,0,0,2,1.25,2.25,1.5,1.8,1.2
-2.2327666,53.4807448,2673064266950032896,196,4,2,0,2,2,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726
-2.2328405,53.4942274,302560115624788736,5,0,0,0,1,0.25,0.25,0.5,1,2
-2.2626473,53.4393358,-3131170406270583296,81,3,1,2,0,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2627472,53.4555149,-4548301921538814464,96,0,0,1,0,0.25,0.25,0.5,1,2
-2.2627639,53.4582114,9160718442913329152,200,2,0,0,0,0.5,1,1,2,2
-2.2628528,53.4725928,-8186845054430958592,368,0,0,0,1,0.25,0.25,0.5,1,2
-2.259538,53.4231632,1672781518311586560,62,3,2,3,3,2.75,0.25,0.5,0.0909090909090909,0.181818181818182
-2.2596421,53.4402412,990621383532603136,76,1,2,3,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2596915,53.4483308,-3767283047999015424,137,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2597409,53.4564203,6023377778540840960,112,0,0,0,1,0.25,0.25,0.5,1,2
-2.1230134,53.5653992,4827024054018883584,13,0,1,0,0,0.25,0.25,0.5,1,2
-2.1230213,53.5680957,-966969787734245632,51,0,0,1,0,0.25,0.25,0.5,1,2
-2.2610207,53.4195646,-3763400391122719232,76,0,5,2,3,2.5,4.33333333333333,2.08166599946613,1.73333333333333,0.832666399786453
-2.2611089,53.433946,7954574744593503232,28,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2611199,53.4357437,-5208235230458460160,64,5,4,4,1,3.5,3,1.73205080756888,0.857142857142857,0.494871659305394
-2.2611916,53.4474286,1858027157736379136,200,1,2,0,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2613076,53.4663042,163734488740542176,125,0,0,0,1,0.25,0.25,0.5,1,2
-2.2613131,53.4672031,-2522034599066520064,271,0,0,1,0,0.25,0.25,0.5,1,2
-2.2580332,53.4231665,-6514359085689310208,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.2580931,53.4330537,6311115836067271680,31,2,3,0,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167
-2.2582022,53.4510305,-6969419558405828608,168,2,1,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2582349,53.4564236,7042998942685364224,58,0,0,1,0,0.25,0.25,0.5,1,2
-2.2582786,53.4636143,-8049644589488650240,102,0,1,0,0,0.25,0.25,0.5,1,2
-2.2583387,53.4735015,3693057442702863872,295,0,0,0,1,0.25,0.25,0.5,1,2
-2.2310594,53.4438954,8243865620743933952,45,0,0,1,0,0.25,0.25,0.5,1,2
-2.2310789,53.4474907,6032311342798353408,68,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2311571,53.4618722,-8374533701296182272,76,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2312157,53.4726582,7281941827309597696,162,4,5,2,4,3.75,1.58333333333333,1.25830573921179,0.422222222222222,0.335548197123144
-2.2312647,53.4816466,1973945675700438784,72,1,1,1,1,1,0,0,0,0
-2.2312842,53.4852419,-2591183212341335552,194,4,2,0,4,2.5,3.66666666666667,1.91485421551268,1.46666666666667,0.765941686205071
-2.121452,53.5474241,6183182691653009408,103,0,0,0,1,0.25,0.25,0.5,1,2
-2.2596531,53.4420389,4976232773347942400,47,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2597134,53.4519261,-8550859544003585024,62,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2597189,53.4528249,8534958465069046784,93,0,1,0,0,0.25,0.25,0.5,1,2
-2.2597464,53.4573191,-2657098409079133696,47,0,0,0,1,0.25,0.25,0.5,1,2
-2.2597738,53.4618133,-4043975586253062656,89,1,0,0,0,0.25,0.25,0.5,1,2
-2.2566043,53.4357535,7953497801506623488,11,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2566259,53.4393489,3043360830676626944,70,2,4,0,4,2.5,3.66666666666667,1.91485421551268,1.46666666666667,0.765941686205071
-2.229583,53.4492913,-6175893358713216000,39,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2580168,53.4204699,1609835432464446208,78,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2581749,53.4465363,-5689786717767470080,122,0,3,2,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167
-2.2581913,53.4492329,-2942692197550525952,45,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2582186,53.4537271,-1321051784243774720,114,0,0,0,1,0.25,0.25,0.5,1,2
-2.2551475,53.4438463,8785313240507977728,22,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2552338,53.4582277,192959906406611680,122,1,1,0,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.2552446,53.4600254,3641103430023293440,46,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2280917,53.4519907,-8027354498566707200,35,1,0,0,0,0.25,0.25,0.5,1,2
-2.2284928,53.526594,-3418015995602829824,78,0,0,1,0,0.25,0.25,0.5,1,2
-2.1184286,53.5456295,6278910648023916544,289,0,0,0,1,0.25,0.25,0.5,1,2
-2.1184386,53.5492248,-7707679466898756608,141,0,0,0,1,0.25,0.25,0.5,1,2
-2.1184437,53.5510225,-8193601613371987968,104,0,0,1,0,0.25,0.25,0.5,1,2
-2.118615,53.6121427,361342122426016512,59,0,0,1,0,0.25,0.25,0.5,1,2
-2.2566314,53.4402477,-4657014432501197824,174,8,8,5,6,6.75,2.25,1.5,0.333333333333333,0.222222222222222
-2.2566422,53.4420454,-8603308543723240448,48,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2566964,53.4510338,3483154076990265856,85,1,3,0,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.2567724,53.4636175,-2459776118416057856,128,1,0,0,0,0.25,0.25,0.5,1,2
-2.2567887,53.466314,-7.983219759458e+18,169,0,0,0,2,0.5,1,1,2,2
-2.2568159,53.4708082,-1022101664912863488,43,0,0,1,0,0.25,0.25,0.5,1,2
-2.2267873,53.4897448,6608566939340940288,64,1,0,0,0,0.25,0.25,0.5,1,2
-2.2268642,53.5041261,8216629618565537792,46,0,0,1,0,0.25,0.25,0.5,1,2
-2.2269747,53.5247993,1815054901035339520,46,0,0,0,1,0.25,0.25,0.5,1,2
-2.2536206,53.4402541,7570392762651541504,79,1,0,3,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.253642,53.4438495,1196058770717866752,79,3,1,2,4,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2536956,53.4528379,5544507031456638976,72,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2538835,53.4842972,-8230560050219767808,398,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2550129,53.4213753,-8711284257530214400,47,0,0,1,0,0.25,0.25,0.5,1,2
-2.2550829,53.4330602,2097851466162749184,22,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2551853,53.4501382,-977342553841923328,100,2,2,2,4,2.5,1,1,0.4,0.4
-2.2552015,53.4528347,-985431127438253312,129,1,1,1,1,1,0,0,0,0
-2.1170811,53.6040548,-6196945881333206016,11,0,1,0,0,0.25,0.25,0.5,1,2
-2.2552176,53.4555312,-319390205956029696,116,0,0,0,1,0.25,0.25,0.5,1,2
-2.2521152,53.4402573,-2902642379969194496,61,1,1,2,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2522005,53.4546388,-2163290722312074496,12,0,1,0,0,0.25,0.25,0.5,1,2
-2.2522165,53.4573353,-4.335794914368e+18,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2523819,53.4851992,-7821701272676798464,268,0,1,0,0,0.25,0.25,0.5,1,2
-2.2236642,53.4690772,-5608673275573206016,77,2,0,1,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.223773,53.4897505,-8395823324128239616,126,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2237825,53.4915481,7820981379056031744,17,1,0,0,0,0.25,0.25,0.5,1,2
-2.223792,53.4933458,3773570563674631680,58,0,0,0,2,0.5,1,1,2,2
-2.2238868,53.5113225,6406870523499617280,19,0,0,0,1,0.25,0.25,0.5,1,2
-2.2240197,53.5364897,351338620073496320,46,0,1,0,0,0.25,0.25,0.5,1,2
-2.2535242,53.424075,1719305346882620160,40,0,0,0,1,0.25,0.25,0.5,1,2
-2.2536313,53.4420518,4868858221494073344,96,1,0,5,3,2.25,4.91666666666667,2.21735578260835,2.18518518518519,0.985491458937042
-2.2536742,53.4492425,-6646689016269980672,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.253862,53.4807018,4032031482906468864,453,4,0,1,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007
-2.2506204,53.4420582,-6158529885436765184,100,1,5,6,2,3.5,5.66666666666667,2.38047614284762,1.61904761904762,0.680136040813605
-2.2506257,53.442957,5468445250962450432,119,2,1,2,6,2.75,4.91666666666667,2.21735578260835,1.78787878787879,0.806311193675762
-2.2506416,53.4456535,-9181877882936622080,47,0,2,0,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2507476,53.4636303,3596753947531118080,91,1,0,2,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2507635,53.4663268,6475836145056350208,122,0,0,2,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.1154079,53.5447336,-8656515310043952128,192,1,0,0,0,0.25,0.25,0.5,1,2
-2.115425,53.5510254,-6636343168145095680,93,0,1,0,0,0.25,0.25,0.5,1,2
-2.2221061,53.4591928,4949573147092336640,62,1,0,0,0,0.25,0.25,0.5,1,2
-2.2221343,53.4645859,-2050490791812962560,125,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2221531,53.4681812,-2266958456715742464,113,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2521312,53.4429539,1.611487079377e+18,96,2,2,6,6,4,5.33333333333333,2.3094010767585,1.33333333333333,0.577350269189626
-2.2521578,53.4474481,-7464237364225688576,125,1,3,0,6,2.5,7,2.64575131106459,2.8,1.05830052442584
-2.2521685,53.4492457,2409144714555855360,110,1,3,0,3,1.75,2.25,1.5,1.28571428571429,0.857142857142857
-2.1139423,53.560914,5617200949555871744,39,0,0,1,0,0.25,0.25,0.5,1,2
-2.1139859,53.5770929,2755450520759725568,7,0,0,1,0,0.25,0.25,0.5,1,2
-2.2490571,53.4321741,-6550757506561768448,19,0,1,0,0,0.25,0.25,0.5,1,2
-2.2491834,53.4537463,4820865693579808768,20,0,1,0,0,0.25,0.25,0.5,1,2
-2.2492256,53.460937,8117824180759190528,220,3,0,1,5,2.25,4.91666666666667,2.21735578260835,2.18518518518519,0.985491458937042
-2.249273,53.4690265,3160236101853132288,113,0,1,0,0,0.25,0.25,0.5,1,2
-2.2205721,53.4538026,7914959836217877504,86,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2207167,53.4816666,3071424412547859968,221,6,3,2,1,3,4.66666666666667,2.16024689946929,1.55555555555556,0.720082299823096
-2.2207634,53.4906549,9159546828961242112,38,0,0,0,1,0.25,0.25,0.5,1,2
-2.2208242,53.5023398,251300396463004384,79,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2507105,53.4573385,4992932742214551552,115,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2507423,53.4627315,-7917155541571528704,166,3,1,2,3,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817
-2.1124948,53.584285,4863752576041822208,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.247798,53.4744227,1001503300707430144,551,3,1,3,1,2,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626
-2.2191079,53.4618949,-2000431504256849152,78,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2191264,53.4654903,8702683084547057664,174,1,0,2,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.219196,53.4789728,-8554634252048034816,455,8,11,7,5,7.75,6.25,2.5,0.806451612903226,0.32258064516129
-2.2192052,53.4807705,7380023510236883968,227,7,3,1,1,3,8,2.82842712474619,2.66666666666667,0.942809041582063
-2.2192423,53.4879612,-8167221136569942016,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2192748,53.494253,-8216008299029820416,25,2,0,0,0,0.5,1,1,2,2
-2.2192841,53.4960507,5653831615258013696,84,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2194189,53.5221169,6348166846181444608,109,0,0,1,0,0.25,0.25,0.5,1,2
-2.2194654,53.5311052,3999252020478421504,82,1,0,0,0,0.25,0.25,0.5,1,2
-2.2490466,53.4303764,-1266090373574905088,230,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2491308,53.4447579,1106512711554363136,63,0,3,2,1,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2491518,53.4483532,7307523009065219072,141,2,4,2,0,2,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726
-2.2492994,53.4735207,4840897166371152896,370,1,1,4,2,2,2,1.4142135623731,1,0.707106781186548
-2.249389,53.4888009,-8355812851061388288,51,0,1,0,0,0.25,0.25,0.5,1,2
-2.2461873,53.456449,2055551608919759616,63,1,2,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2175281,53.4475162,7831475781762669568,80,1,0,0,0,0.25,0.25,0.5,1,2
-2.2175511,53.4520104,5292161191209590784,171,0,0,1,0,0.25,0.25,0.5,1,2
-2.2175557,53.4529093,7770547249694565376,95,0,0,1,0,0.25,0.25,0.5,1,2
-2.2176109,53.4636953,-8478876816756553728,159,0,0,0,1,0.25,0.25,0.5,1,2
-2.2176155,53.4645942,-8425777351781037056,135,0,1,2,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2177491,53.4906605,1325801728967473920,97,1,1,2,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2178367,53.5077383,-4507451235815371264,92,0,0,0,1,0.25,0.25,0.5,1,2
-2.2180909,53.5571739,-6022043973535943680,89,0,0,0,1,0.25,0.25,0.5,1,2
-2.2445418,53.4321834,-7989944672489216000,141,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2445728,53.4375765,-2139056348623378688,20,0,0,1,0,0.25,0.25,0.5,1,2
-2.2446555,53.4519579,7954064030875412480,40,0,1,0,0,0.25,0.25,0.5,1,2
